occupations	name
7129	Organiser, party (retail trade: party plan sales) 
6123	Organiser, playgroup 
4114	Organiser, political 
3416	Organiser, programme (broadcasting) 
3239	Organiser, project (welfare services) 
2472	Organiser, publicity 
3567	Organiser, safety, road 
3542	Organiser, sales 
6212	Organiser, tour 
4134	Organiser, transport 
6212	Organiser, travel 
3239	Organiser, welfare 
3239	Organiser, work, volunteer 
3231	Organiser, youth 
4138	Organiser (vocational training)
2319	Organiser (adult education centre) 
4114	Organiser (political party) 
4114	Organiser (trade union) 
3239	Organiser (welfare services) 
3415	Organist 
5421	Originator, print 
5421	Originator (printing) 
5441	Ornamenter (ceramics mfr) 
8139	Ornamenter (japanned ware mfr) 
2112	Ornithologist 
8113	Orseller (net)
2215	Orthodontist 
2229	Orthoptist 
2219	Orthotist 
8113	Osseller (net)
2112	Osteologist 
2229	Osteomyologist 
2229	Osteopath 
6139	Ostler 
2211	Otologist 
2211	Otorhinolaryngologist 
1254	Outfitter (retail trade) 
8112	Ovenman, biscuit 
8114	Ovenman, coke 
8112	Ovenman, glost 
8117	Ovenman, iron, malleable 
8121	Ovenman (abrasive paper, cloth mfr) 
8111	Ovenman (bakery) 
8114	Ovenman (brake linings mfr) 
8112	Ovenman (ceramics mfr) 
8111	Ovenman (food products mfr) 
8114	Ovenman (japanning, enamelling) 
8111	Ovensman (bakery) 
5231	Overhauler (vehicles)
8113	Overhauler (rag sorting) 
8137	Overlocker 
8133	Overlooker, cloth 
5223	Overlooker, frame (maintenance)
8133	Overlooker, greenhouse 
5411	Overlooker, loom (textile mfr: textile weaving: maintenance)
5223	Overlooker, loom (maintenance)
5223	Overlooker, weaving (maintenance)
5449	Overlooker, wire 
5223	Overlooker (textile mfr: maintenance)
8133	Overlooker (clothing mfr) 
8133	Overlooker (hat mfr) 
8133	Overlooker (lace examining) 
8113	Overlooker (textile mfr: textile warping) 
}}}}	Overlooker 
8122	Overman, deputy (coal mine) 
8122	Overman (mining) 
3119	Overseer, assistant (MOD) 
7214	Overseer, radio 
2129	Overseer, ship (MOD) 
2129	Overseer (MOD) 
9211	Overseer (PO: sorting office) 
4162	Overseer (PO) 
}}}}	Overseer 
3319	Owner, agency, detective 
1259	Owner, agency, employment 
1251	Owner, agency, letting 
1259	Owner, agency, ticket 
1226	Owner, agency, travel 
1225	Owner, arcade, amusement 
1251	Owner, auction 
1224	Owner, bar, wine 
1213	Owner, boat, fishing 
8232	Owner, boat 
1223	Owner, café 
8214	Owner, carriages, hackney 
1213	Owner, cattery 
1254	Owner, centre, garden 
1225	Owner, cinema 
1225	Owner, circus 
1253	Owner, club, health 
1225	Owner, club, night 
1225	Owner, club, sports 
1224	Owner, club 
1259	Owner, company, taxi 
1211	Owner, farm 
1221	Owner, flat, holiday 
1221	Owner, flats, holiday 
1121	Owner, foundry 
1259	Owner, gallery, art 
1252	Owner, garage 
1225	Owner, hall, dance 
1213	Owner, hatchery, fish 
1259	Owner, hire, plant 
1242	Owner, home, care 
1242	Owner, home, convalescent 
1242	Owner, home, nursing 
1242	Owner, home, residential 
1242	Owner, home, rest 
1242	Owner, home, retirement 
1221	Owner, hotel 
1221	Owner, house, guest 
1224	Owner, house, public 
1213	Owner, kennels 
1251	Owner, land 
1259	Owner, launderette 
1121	Owner, mill, textile 
1225	Owner, museum 
2319	Owner, nursery, children's 
1221	Owner, park, caravan 
1255	Owner, plant, recycling 
1251	Owner, property 
1223	Owner, restaurant 
1223	Owner, room, tea 
1253	Owner, salon, hairdressing 
1121	Owner, sawmill 
2319	Owner, school, dancing 
1259	Owner, school, driving 
2319	Owner, school, language 
1225	Owner, school, riding 
1259	Owner, service, cab 
1161	Owner, service, courier 
1259	Owner, service, taxi 
1161	Owner, ship 
1259	Owner, shop, betting 
1254	Owner, shop, butcher's 
1223	Owner, shop, chip 
1223	Owner, shop, coffee 
1254	Owner, shop, florist 
1254	Owner, shop, retail 
1259	Owner, shop, video 
}}}}	Owner, shop 
1221	Owner, site, camping 
1221	Owner, site, caravan 
1254	Owner, station, filling 
1254	Owner, station, petrol 
1254	Owner, store, drug 
1254	Owner, store, general 
1253	Owner, studio, beauty 
1253	Owner, studio, health 
1259	Owner, studio, photographic 
8214	Owner, taxi 
1121	Owner, yard, boat 
1255	Owner, yard, scrap 
8211	Owner (heavy goods vehicles (HGV))
1134	Owner (advertising agency) 
1213	Owner (agricultural machinery contracting) 
1259	Owner (alarm, security installation) 
1225	Owner (amusement arcade) 
1259	Owner (art gallery) 
1253	Owner (beauty salon) 
1253	Owner (beauty, health studio) 
1221	Owner (bed and breakfast accommodation) 
1213	Owner (boat: fishing) 
1259	Owner (boat: pleasure cruise) 
1259	Owner (boat: pleasure hire) 
1122	Owner (building construction) 
1161	Owner (bus service) 
1254	Owner (butchers) 
1259	Owner (cab hire service) 
1223	Owner (café) 
1221	Owner (camping site) 
1259	Owner (car hire service) 
1259	Owner (caravan hire service) 
1221	Owner (caravan site) 
1213	Owner (cattery) 
1259	Owner (chiropody practice) 
1225	Owner (cinema) 
1225	Owner (circus) 
1259	Owner (cleaning services) 
1225	Owner (club: night) 
1225	Owner (club: sports) 
1224	Owner (club) 
1161	Owner (coach service) 
1136	Owner (computer services) 
1259	Owner (contract cleaning services) 
1242	Owner (convalescent home) 
1161	Owner (courier service) 
1225	Owner (dance hall) 
1259	Owner (dating agency) 
1254	Owner (delicatessen) 
1161	Owner (delivery service) 
1259	Owner (design consultancy) 
3319	Owner (detective agency) 
1259	Owner (domestic appliances repairing) 
1259	Owner (dry cleaning service) 
1122	Owner (electrical contracting) 
1259	Owner (employment agency) 
1121	Owner (engineering works) 
1251	Owner (estate agents) 
3546	Owner (exhibition contracting) 
1132	Owner (export agency) 
1259	Owner (fairground stall) 
1211	Owner (farm) 
1223	Owner (fast food outlet) 
1254	Owner (filling station) 
1223	Owner (fish and chip shop) 
1213	Owner (fish hatchery) 
1213	Owner (fishing vessel) 
1254	Owner (fishmongers) 
1254	Owner (florists) 
1259	Owner (funeral directors) 
1252	Owner (garage) 
1254	Owner (garden centre) 
1259	Owner (garden machinery repairing) 
1254	Owner (general store) 
1221	Owner (guest house) 
1253	Owner (hairdressing salon, shop) 
1161	Owner (haulage service) 
1225	Owner (health and fitness studio) 
1221	Owner (holiday camp) 
1221	Owner (holiday flats) 
1259	Owner (home care service) 
1211	Owner (horticulture) 
1221	Owner (hotel) 
1132	Owner (import agency) 
1213	Owner (kennels) 
1213	Owner (landscape gardening) 
1259	Owner (launderette) 
1259	Owner (laundry) 
2419	Owner (legal services) 
1251	Owner (letting agency) 
1213	Owner (livery stable) 
1150	Owner (loan office) 
1259	Owner (management consultancy) 
1121	Owner (manufacturing) 
7124	Owner (market stall) 
1259	Owner (marquee hire service) 
1254	Owner (milk delivery round) 
1252	Owner (motor vehicles repairing) 
1225	Owner (museum) 
1259	Owner (newspaper) 
2319	Owner (nursery: children's) 
1211	Owner (nursery: horticultural) 
1242	Owner (nursing home) 
1254	Owner (off-licence) 
1242	Owner (old people's home) 
1259	Owner (pet crematorium) 
1254	Owner (pet shop) 
1254	Owner (petrol station) 
2213	Owner (pharmacists) 
1259	Owner (photographic agency) 
1259	Owner (plant machinery repairing) 
1122	Owner (plumbing, heating contracting) 
1254	Owner (post office) 
1259	Owner (printers) 
1251	Owner (property management) 
1122	Owner (property renovation) 
1224	Owner (public house) 
1123	Owner (quarry) 
1259	Owner (radio, television, video servicing) 
1259	Owner (recording studio) 
1259	Owner (recruitment agency) 
1255	Owner (recycling plant) 
1161	Owner (removals company) 
1242	Owner (residential home) 
1242	Owner (rest home) 
1223	Owner (restaurant) 
1254	Owner (retail pharmacy) 
1254	Owner (retail trade) 
1242	Owner (retirement home) 
1225	Owner (riding stable) 
1223	Owner (sandwich bar) 
1121	Owner (sawmill) 
2319	Owner (school: dancing) 
1259	Owner (school: driving) 
1259	Owner (school: flying) 
2319	Owner (school: language) 
2319	Owner (school: nursery) 
2319	Owner (school: primary) 
1225	Owner (school: riding) 
2319	Owner (school: secondary) 
2316	Owner (school: special) 
1255	Owner (scrap merchants, breakers) 
3319	Owner (security services) 
1259	Owner (shoe repairing) 
}}}}	Owner (shop) 
1225	Owner (skating rink) 
1225	Owner (skittle alley) 
1225	Owner (snooker, billiards hall) 
1259	Owner (soft furnishings mfr) 
1254	Owner (street stall) 
1223	Owner (take-away food shop) 
1253	Owner (tanning studio) 
1259	Owner (taxi service) 
1121	Owner (textile mill) 
1259	Owner (theatrical agency) 
1259	Owner (ticket agents) 
1226	Owner (travel agents) 
1259	Owner (vehicle hire service) 
1259	Owner (video shop) 
1254	Owner (wholesale trade) 
1224	Owner (wine bar) 
}}}}	Owner 
5434	Owner-chef 
8214	Owner-driver, taxi 
8211	Owner-driver (haulage service) 
8229	Owner-driver (plant hire) 
1259	Owner-publisher 
8118	Oxidiser (metal trades) 
4215	PA 
4215	PA-Secretary 
3312	PC 
3315	PCSO 
9211	PHG 
3561	PO, nos (local government) 
}}}}	PTO, higher (government) 
}}}}	PTO, senior (government) 
3113	PTO (government) 
9120	Packer, asbestos 
9134	Packer, cable 
9134	Packer, chlorine 
9134	Packer, clothing 
9134	Packer, cop 
8134	Packer, drum, furnace 
9134	Packer, factory 
5412	Packer, flock (mattress mfr) 
8129	Packer, gland 
8112	Packer, kiln 
8117	Packer, oven (foundry) 
5449	Packer, parachute 
8112	Packer, potter's 
9260	Packer, removals 
8119	Packer, sagger 
9251	Packer, shelf 
8113	Packer, shoddy 
9134	Packer, warehouse 
8129	Packer, wheel 
9134	Packer, wool 
8122	Packer (coal mine) 
8123	Packer (mine: not coal) 
5236	Packer (shipbuilding) 
9134	Packer 
9134	Packer and sorter (laundry, launderette, dry cleaning) 
9134	Packer and stacker 
8212	Packer-driver 
8134	Packer-grader 
9134	Packer-labourer 
9139	Packman (woollen carding) 
8139	Padder, colour 
8137	Padder (clothing mfr) 
8114	Padder (leather dressing) 
8113	Padder (textile mfr) 
2211	Paediatrician 
9279	Page (hotel) 
5423	Pager (bookbinding) 
8134	Pager (printing) 
9134	Pager (type foundry) 
5234	Painter, aircraft 
3411	Painter, artistic 
8139	Painter, bottom 
5323	Painter, bridge 
5323	Painter, buildings 
5234	Painter, car 
5234	Painter, coach 
3411	Painter, colour, water 
5441	Painter, craft 
3122	Painter, design 
5441	Painter, enamel 
5449	Painter, engraver's (textile printing) 
9275	Painter, face 
5441	Painter, flower 
5441	Painter, freehand 
5441	Painter, glaze 
8114	Painter, hide (tannery) 
5323	Painter, house 
5323	Painter, industrial 
3411	Painter, landscape 
5323	Painter, marine (boat building and repairing) 
3411	Painter, marine 
3411	Painter, miniature 
3411	Painter, portrait 
5441	Painter, pottery 
5449	Painter, roller (textile printing) 
5441	Painter, rough (glass mfr) 
5323	Painter, scenic 
5323	Painter, ship 
8114	Painter, skin (fellmongering) 
5441	Painter, slip 
5441	Painter, spray (ceramics mfr) 
5442	Painter, spray (furniture mfr) 
5323	Painter, spray (painting, decorating) 
5234	Painter, spray (vehicle trades) 
5449	Painter, spray 
5449	Painter, tin 
8139	Painter, toy 
5441	Painter, underglaze 
5234	Painter, wagon 
8139	Painter (artificial flower mfr) 
5441	Painter (ceramics mfr) 
5234	Painter (garage) 
5441	Painter (glass etching) 
5449	Painter (roller engraving) 
8114	Painter (tannery) 
5419	Painter (textile designing) 
5234	Painter (vehicle mfr) 
5323	Painter 
5323	Painter and decorator 
5323	Painter and glazier 
5323	Painter-decorator 
8139	Pairer (corset mfr) 
9134	Pairer (hosiery, knitwear mfr) 
2114	Palaeographist 
2113	Palaeontologist 
9134	Palletiser 
9279	Palmist 
2113	Palynologist 
8114	Panelman (oil refining) 
8122	Panner (coal mine) 
8111	Panner (tobacco mfr) 
9139	Panner-out 
8111	Pansman (sugar refining) 
8137	Pantographer (embroidery mfr) 
5441	Pantographer (glass mfr) 
5419	Pantographer (lace mfr) 
5422	Pantographer (roller engraving) 
8139	Paperer, chair 
5449	Paperer, sand (mask mfr) 
8139	Paperer, sand 
8111	Paperer, tin (bakery) 
9134	Paperer (ceramics mfr) 
9134	Paperer (lace mfr) 
8121	Paperer (tobacco pipe mfr) 
8139	Paperer-on (whips)
5323	Paperhanger 
9219	Paperkeeper 
3520	Paralegal 
3213	Paramedic, ambulance 
3213	Paramedic 
3213	Paramedic-ECP 
3534	Paraplanner 
2112	Parasitologist 
3311	Paratrooper 
9134	Parceller 
8121	Parchmentiser 
6144	Parent, foster 
6144	Parent, house 
8129	Parer, sheet (steelworks) 
5419	Parer (clothing mfr) 
5413	Parer (footwear mfr) 
8114	Parer (leather dressing) 
8129	Parer (rolling mill) 
8129	Parer (saw mfr) 
9233	Parlourmaid 
9233	Parlourman 
8149	Partitioner (building construction) 
1135	Partner, business, resources, human 
3414	Partner, dancing 
3535	Partner, tax 
}}}}	Partner 
7115	Partsman (retail trade) 
9260	Partsman 
8133	Passer, cigar 
8133	Passer, cloth 
8133	Passer, final (tailoring) 
8133	Passer, finished (textile mfr) 
8133	Passer, garment 
8133	Passer, glove, finished 
8133	Passer, machine (clothing mfr) 
8133	Passer, piece 
5423	Passer, proof (lithography) 
8117	Passer, sample 
8133	Passer (broom, brush mfr) 
8133	Passer (canned foods mfr) 
8133	Passer (cardboard box mfr) 
8133	Passer (clothing mfr) 
8133	Passer (footwear mfr) 
8133	Passer (fur goods mfr) 
8133	Passer (glove mfr) 
8133	Passer (metal trades) 
8117	Passer (rolling mill) 
8133	Passer (textile mfr) 
8129	Paster, battery 
8111	Paster, biscuit 
8129	Paster, lead 
5413	Paster, sock 
8129	Paster (accumulator mfr) 
8111	Paster (biscuit mfr) 
5413	Paster (footwear mfr) 
8114	Paster (leather dressing) 
5413	Paster (leather goods mfr) 
8139	Paster (paper goods mfr) 
8111	Pasteuriser 
2444	Pastor 
5432	Pastrycook (bakery) 
5435	Pastrycook 
5312	Patcher, cupola (steelworks) 
5312	Patcher, oven 
5312	Patcher, vessel 
5419	Patcher, wool 
5423	Patcher (lithography) 
8117	Patenter, wire 
2112	Pathologist, plant 
2112	Pathologist, veterinary 
2112	Pathologist 
9139	Patrol, belt 
9244	Patrol, crossing, school 
9244	Patrol, crossing (schools)
5231	Patrol, road (motoring organisation) 
8122	Patrol (coal mine) 
8133	Patrol (motor vehicle mfr) 
5231	Patrol (motoring organisation) 
8143	Patrol (railway maintenance and repair) 
8143	Patrol (railways) 
9241	Patrol 
9244	Patroller, crossing (schools)
9139	Patrolman, belt 
9244	Patrolman, crossing, school 
9244	Patrolman, crossing (schools)
5231	Patrolman, road (motoring organisation) 
8122	Patrolman (coal mine) 
8133	Patrolman (motor vehicle mfr) 
5231	Patrolman (motoring organisation) 
8143	Patrolman (railway maintenance and repair) 
8143	Patrolman (railways) 
9241	Patrolman 
8142	Paver, tar 
5322	Paver, tile 
8142	Paver 
8142	Pavior, tar 
5322	Pavior, tile 
8142	Pavior 
8142	Paviour, tar 
5322	Paviour, tile 
8142	Paviour 
7122	Pawnbroker 
4112	Payband 1 (Dept of Health) 
4112	Payband 2 (Dept of Health) 
3561	Payband 3 (Dept of Health) 
2429	Payband 4 (Dept of Health) 
4122	Paymaster 
8114	Pearler 
2315	Pedagogue, centre, children's 
6222	Pedicurist 
7124	Pedlar 
8111	Peeler, lemon 
8111	Peeler, orange 
8111	Peeler, potato 
8111	Peeler (food processing) 
8113	Pegger, barrel (textile mfr) 
8113	Pegger, bobbin 
8113	Pegger, card 
8113	Pegger, dobby 
5413	Pegger (footwear mfr) 
8113	Pegger (textile weaving) 
5419	Penciller (clothing mfr) 
8113	Penciller (textile mfr) 
8133	Percher (textile mfr) 
8113	Perforator, card (jacquard card cutting) 
5423	Perforator, card (stationery mfr) 
8113	Perforator, jacquard 
5423	Perforator, pattern (paper dress pattern mfr) 
5423	Perforator, stamp 
5423	Perforator (bookbinding) 
5419	Perforator (embroidery mfr) 
5413	Perforator (footwear mfr) 
5419	Perforator (glove mfr) 
8113	Perforator (jacquard card cutting) 
8125	Perforator (metal trades) 
3413	Performer, circus 
9279	Performer, web-cam 
